time,recursion_count,image_size,pixels_calculated,cpp_seconds,cpp_pixels_per_second,python_seconds,python_pixels_per_second
1554325989.552326,1,819200,819200,0.35364770889282227,2316429.541038734,13.810947895050049,59315.26251674642
1554326003.7346096,5,819200,4076830,1.1677875518798828,3491071.6366493157,67.028244972229,60822.56818284745
1554326071.9376717,10,819200,8105885,2.6237971782684326,3089371.795631496,138.626042842865,58473.031717338716
1554326213.1934843,20,819200,16021670,4.701991319656372,3407422.2836232046,262.76478457450867,60973.42924373852
1554326480.6793473,40,819200,31290940,7.498040437698364,4173215.6901524025,511.6589844226837,61155.84979965957
1554326999.843176,80,819200,59636280,14.591325998306274,4087104.901016017,981.5180463790894,60759.229257173356
1554327995.957866,160,819200,108002160,25.343019485473633,4261613.737933073,1690.255530834198,63896.94222547362
